,id,claim,text_embedding,label
1729,1729,"Ένα βίντεο του YouTube που δημοσιεύθηκε τον Οκτώβριο του 2023 ανέφερε με ακρίβεια ότι ο βραβευμένος με τον Grammy τραγουδιστή Justin Timberlake είχε απαντήσει στον συνάδελφο Grammy βραβευμένο τραγουδιστή Britney Spears ""Blaccent and Culture Vulture ισχυρισμούς"".","[-0.02151128 -0.02169281  0.00836982 ... -0.02556977 -0.0227042
 -0.01635065]",0.0
1730,1730,Κανένας τυφώνας δεν ήταν γνωστός για να διασχίσει τον ισημερινό.,"[ 0.00800508  0.0059102   0.00992888 ...  0.00794052  0.00156309
 -0.01398306]",1.0
1731,1731,Ακτιβιστής των πολιτικών δικαιωμάτων Coretta Scott King Babysat ηθοποιός John Lithgow όταν ήταν παιδί.,"[-8.08482364e-05 -2.11809087e-03 -1.78632210e-03 ... -9.95306647e-04
 -1.47220390e-02 -1.17279477e-02]",1.0
1732,1732,"Μια φωτογραφία που μοιράζεται στο Χ τον Οκτώβριο του 2023 δείχνει αυθεντικά έναν προ-Παλαιστινιακό διαδηλωτή που κρατά ένα σημάδι που αναφέρει ""Keep the World Clean"" και διαθέτει μια εικόνα της ισραηλινής σημαίας σε ένα κάδο απορριμμάτων.","[ 0.00646788  0.00130639 -0.004072   ...  0.01256109 -0.00854496
 -0.03270747]",1.0
1733,1733,"Ο Elon Musk πρότεινε ότι ο Bill Gates εξυπηρετεί χρόνο στη φυλακή ενώ μιλούσε σε μια εκδήλωση με τίτλο ""Billionaire Banter: Το μέλλον της τεχνολογίας"".","[-0.00380839 -0.02186665 -0.00582225 ... -0.01216291  0.00080795
  0.00178954]",4.0
1734,1734,"Στις 16 Οκτωβρίου 2023, ένα στρατιωτικό δικαστήριο διαπίστωσε ότι ο υπουργός Οικονομικών του Υπουργείου Οικονομικών Janet Yellen είναι ένοχος προδοσίας.","[-0.00593114 -0.02626692 -0.00020227 ...  0.00049372  0.00415407
 -0.00241429]",4.0
1735,1735,"Τον Οκτώβριο του 2023, ο Πρωθυπουργός του Καναδά ο Justin Trudeau συμφώνησε να κατηγορήσει κάθε καναδικό πολίτη $ 622 για να πληρώσει ένα ""νομοσχέδιο αποκατάστασης"" ύψους 23 δισεκατομμυρίων δολαρίων.","[ 0.01199709 -0.01651821  0.00955555 ...  0.00810116 -0.01664983
 -0.01036501]",3.0
1736,1736,Ένα online βίντεο ανέφερε με ακρίβεια ότι ο βραβευμένος με Όσκαρ ηθοποιός Will Smith είχε αντιμετωπίσει τον συνάδελφό του Jim Carrey σε μια βιντεοκάλυψη για να τον ταπεινώσει σε ζωντανή τηλεόραση.,"[-0.01103819 -0.00937266  0.011933   ...  0.00411483 -0.0117044
 -0.01113616]",0.0
1737,1737,Μια εικόνα που μοιράστηκε από το επίσημο λογαριασμό X του Ισραήλ έδειξε πραγματικά χαρτοκιβώτια γάλακτος με εικόνες και λεπτομέρειες για ένα ισραηλινό παιδί και ένα βρέφος που έλαβε όμηρο από τη Χαμάς τον Οκτώβριο του 2023.,"[-0.00912477  0.00231193 -0.00600875 ...  0.01171982  0.00649088
 -0.03471294]",0.0
1738,1738,"Ένα βίντεο δείχνει την αστυνομία που συλλαμβάνει την Robert Card, την οποία η αστυνομία είχε ονομάσει ένα ""πρόσωπο ενδιαφέροντος"" τον Οκτώβριο του 2023 Lewiston, Maine, μαζική λήψη.","[-0.00979632  0.01256104 -0.01050207 ... -0.00990639 -0.01910055
 -0.01013948]",0.0
1739,1739,"Τον Οκτώβριο του 2023, ο Elon Musk tweeted, ""Θα προτιμούσα να σπάσω το πόδι μου από το να δω τον Taylor Swift κατά τη διάρκεια ενός παιχνιδιού NFL"".","[-0.01321896 -0.02596417  0.00325868 ...  0.0115082   0.01823941
 -0.00659961]",4.0
1740,1740,"Τον Αύγουστο του 2023, η Διεθνής Ολυμπιακή Επιτροπή απαγόρευσε τον πρώην παίκτη ποδοσφαίρου της Εθνικής Ομάδας των ΗΠΑ Megan Rapinoe από τη συμμετοχή σε οποιονδήποτε μελλοντικό Ολυμπιακό Αγώνες.","[-0.00809296 -0.02099689 -0.00059231 ...  0.00573032 -0.0056051
 -0.01560598]",4.0
1741,1741,"Κατά τη διάρκεια της σειράς NFL 2023, ο προπονητής του Pittsburgh Steelers, Mike Tomlin, απειλούσε να πυροβολήσει οποιονδήποτε παίκτη που γονατίζει κατά τη διάρκεια του εθνικού ύμνου.","[-0.0076682  -0.03776127  0.00924268 ...  0.00905822 -0.0117724
 -0.00911751]",4.0
1742,1742,"Οι λευκοί υιοθετημένοι γονείς του πρώην στρατηγού NFL Colin Kaepernick ""ήρθαν καθαροί"" και είπε ""ότι δεν είναι μαύρος και το ξέρει"".","[ 1.39101949e-02 -4.50131297e-03 -5.12532191e-03 ... -5.24577663e-05
 -1.07966512e-02 -9.95813962e-03]",4.0
1743,1743,Ο τραγουδιστής της χώρας Toby Keith πέθανε το 2023.,"[ 0.0044257  -0.02063654 -0.00316412 ...  0.02141386  0.0027692
 -0.01985922]",0.0
1744,1744,"Ο τίτλος της στήλης 23 Οκτωβρίου 2023, στο The Guardian, δήλωσε: ""Χωρίς ισραηλινή καταπίεση, η Γάζα μπορεί να γίνει μια LGBTQIA2S+ MECCA"", με την υποτονική, ""η Γάζα θα ήταν μια ιερή πόλη για τις γυναίκες σε μια ελεύθερη και περιεκτική Παλαιστίνη"".","[-0.00774371  0.00722477 -0.02844078 ...  0.0042897  -0.00597121
 -0.0236018 ]",0.0
1745,1745,"Κατά τη διάρκεια της σειράς NFL του 2023, δύο παίκτες για το Pittsburgh Steelers έμειναν από τον προπονητή τους για γονατισμό κατά τη διάρκεια του εθνικού ύμνου.","[ 0.00538742 -0.01939604  0.01733604 ...  0.01527605 -0.00803263
 -0.00573855]",4.0
1746,1746,Μια φωτογραφία της δεκαετίας του 1950 δείχνει μια γνήσια συσκευή που επέτρεψε στον χρήστη να καπνίζει ένα ολόκληρο πακέτο 20 τσιγάρων ταυτόχρονα.,"[-0.0002692   0.0102071   0.01053216 ...  0.02501713 -0.00019677
 -0.01010307]",0.0
1747,1747,Ένα άρθρο δηλώνει με ακρίβεια ότι πέντε ποδοσφαιριστές στο Πανεπιστήμιο του Τέξας έχασαν τις υποτροφίες τους επειδή γονατίζουν κατά τη διάρκεια του εθνικού ύμνου.,"[ 0.00725539 -0.00698298  0.01440448 ...  0.01084323 -0.00397319
 -0.02330762]",4.0
1748,1748,"Ο χαρακτήρας της Disney Elsa θα παντρευτεί μια γυναίκα στο ""Frozen III"".","[-0.0208569  -0.02311239 -0.01547161 ...  0.02843432 -0.01364695
 -0.02274492]",4.0
1749,1749,Ο ηθοποιός Kurt Russell πέθανε τον Αύγουστο του 2023.,"[ 0.00858671 -0.01224632 -0.00446111 ...  0.02510154  0.01024565
 -0.01168091]",0.0
1750,1750,Μια φωτογραφία δείχνει αυθεντικά τον πρωτοπόρο μηχανικό λογισμικού Margaret Hamilton που στέκεται δίπλα στον κώδικα που έγραψε με το χέρι που πήρε την ανθρωπότητα στο φεγγάρι το 1969.,"[-0.02128545 -0.0121331  -0.03188222 ...  0.01168665 -0.00221094
 -0.00584004]",1.0
1751,1751,"Οι εικόνες που μοιράστηκαν τον Οκτώβριο του 2023, αυθεντικά έδειξαν ένα τεράστιο πλήθος Ισραηλινών που αποδεικνύουν υποστήριξη για τη χώρα τους.","[-0.00679861 -0.02550776 -0.00966596 ...  0.00642559  0.00595851
 -0.01209218]",0.0
1752,1752,"Τον Οκτώβριο του 2023, η πρώην NCAA Swimmer Lia Thomas, μια γυναίκα τρανσέξουαλ, αποφάσισε να κολυμπήσει με μια ομάδα ανδρών αφού αντιμετώπισε «ακραία κριτική».","[-6.62745535e-03 -2.53491011e-03 -1.31498452e-03 ... -5.69020584e-03
  1.56216956e-05 -1.39953718e-02]",4.0
1753,1753,Ένα μήνυμα ηλεκτρονικού ταχυδρομείου από μια διεύθυνση που δεν τελειώνει στο @harborfreight.com λέει ότι έχετε κερδίσει ένα δωρεάν προϊόν από τα εργαλεία εμπορευματικών μεταφορών.,"[ 0.00249315 -0.01711129 -0.00141188 ... -0.01056636  0.00900772
 -0.0390267 ]",0.0
1754,1754,"Ένα βίντεο που έγινε ιογενές τον Οκτώβριο του 2023 έδειξε αυθεντικά τον ακτιβιστή του κλίματος Greta Thunberg ζητώντας τη χρήση ""βιώσιμων"" δεξαμενών πολέμου και όπλων, όπως ""βέγκαν χειροβομβίδες"".","[-0.01088137 -0.01385023  0.00424313 ... -0.00651148 -0.00661489
 -0.02098884]",4.0
1755,1755,"Τον Οκτώβριο του 2023, ένας Ρεπουμπλικανός νομοθέτης πυροβόλησε κατά λάθος τη σύζυγό του στο πόδι, ενώ έθεσε με AR-15 και πιστόλια για την οικογενειακή τους φωτογραφία Χριστουγέννων.","[-0.01018515 -0.00331553 -0.01555361 ...  0.00962688  0.00117902
 -0.01455392]",4.0
1756,1756,"Ο χρήστης Tiktok @isatandstared μήνυσε τους γονείς τους για να γεννηθούν, κέρδισαν την αγωγή και τώρα λαμβάνουν μηνιαίες πληρωμές από 5.000 δολάρια από αυτές.","[-0.0045987   0.00012823 -0.02125442 ... -0.00398354  0.00594206
 -0.02556383]",4.0
1757,1757,Οι ασπρόμαυρες φωτογραφίες δείχνουν πραγματικά μαύρες γάτες που βρίσκονται σε ουρά για μια ακρόαση ρόλων κινηματογράφου.,"[-0.00104991 -0.01625451 -0.02466023 ...  0.00518396 -0.00210952
 -0.00746024]",1.0
1758,1758,"Ένα γράφημα που μοιράστηκε τον Οκτώβριο του 2023 έδειξε μια ακριβή σύγκριση του μέσου αρσενικού ύψους στις Κάτω Χώρες, στο Ηνωμένο Βασίλειο, στις Η.Π.Α., στην Ινδία και στην Ινδονησία.","[ 0.0034884  -0.00698345 -0.0033389  ...  0.00996686 -0.01031902
 -0.013834  ]",0.0
1759,1759,Μια φωτογραφία δείχνει αυθεντικά τον Tupac Shakur με τον Οσάμα Μπιν Λάντεν.,"[-0.02044677 -0.00513708 -0.00668867 ...  0.0066379  -0.0009749
 -0.01567458]",0.0
1760,1760,"Τον Οκτώβριο του 2023, ο προπονητής του Denver Broncos, Sean Payton, πυροβόλησε δύο παίκτες για την άρνηση να σταθεί για τον εθνικό ύμνο των ΗΠΑ.","[-0.01211411 -0.01097404  0.00494032 ...  0.01732111  0.00172511
  0.00876723]",4.0
1761,1761,Μια ιογενή φωτογραφία προσφέρει αυθεντικά μια μακροεντολή κοντά στο ανθρώπινο μάτι.,"[-0.00537222  0.0026375  -0.00557635 ...  0.00044836 -0.00754313
 -0.03048359]",1.0
1762,1762,"Μια εικόνα δείχνει μια δημοσίευση στο Facebook από τον ηθοποιό Mel Gibson που αναφέρει το Ισραήλ με τις λέξεις ""Σύντομα το τέλος και το ξέρουν, γι 'αυτό θέλουν να καταστρέψουν τα πάντα με τον τρόπο"".","[-0.01685561 -0.0025824  -0.01548788 ...  0.00983461 -0.00991928
 -0.0342062 ]",0.0
1763,1763,Ένα online άρθρο ανέφερε αυθεντικά τον Οκτώβριο του 2023 ότι ο σεφ σεφ Gordon Ramsay έριξε πρώην ποδοσφαιριστή εθνικής ομάδας των γυναικών των γυναικών Megan Rapinoe από ένα από τα εστιατόρια του.,"[-0.00287064 -0.01288589 -0.00945621 ...  0.00597079  0.00645278
 -0.00662656]",4.0
1764,1764,"Από τον Οκτώβριο του 2023, η ουκρανική κυβέρνηση προετοιμαζόταν να νομιμοποιήσει την παραγωγή πορνογραφίας για να βοηθήσει στη χρηματοδότηση του στρατού της χώρας.","[-0.00063695 -0.03533106 -0.01392184 ...  0.01596267  0.00683093
 -0.01485777]",0.0
1765,1765,Η Uber συνεργάστηκε με το Ταμείο Ανακούφισης Παιδιών της Παλαιστίνης (PCRF) τον Οκτώβριο του 2023.,"[ 0.01580046 -0.0334856  -0.00271086 ...  0.01189552 -0.01698807
  0.00133526]",0.0
1766,1766,"Κατά τη διάρκεια της σεζόν του 2023 NFL, οι διαιτητές έριξαν τέσσερις παίκτες NFL από ένα παιχνίδι για γονατισμό κατά τη διάρκεια του εθνικού ύμνου.","[-0.00329946 -0.00888739  0.01813455 ...  0.00292638  0.0095736
 -0.0050433 ]",4.0
1767,1767,"Τον Οκτώβριο του 2023, ο πρώην αθλητής της NCAA Riley Gaines κέρδισε μια ""δίκη δυσφήμισης"" ύψους 10 εκατομμυρίων δολαρίων κατά της τηλεοπτικής εκπομπής Host Whoopi Goldberg.","[ 0.00323398 -0.01957247  0.02256702 ... -0.02150139 -0.00364202
 -0.01811566]",4.0
1768,1768,"Τον Οκτώβριο του 2023, ο ηθοποιός Clint Eastwood πέθανε.","[-0.0096585  -0.01301145  0.00360317 ...  0.02427136  0.01202308
 -0.01573885]",0.0
1769,1769,"Τον Ιούλιο του 2023, τα tweets από τον Elon Musk που επικρίνουν τον Bud Light προκάλεσαν την απώλεια πάνω από 1 δισεκατομμύριο δολάρια.","[ 0.01315017 -0.0215583  -0.00973644 ...  0.00198083 -0.00421071
 -0.0184368 ]",4.0
1770,1770,Η Megan Rapinoe έχασε 10 εκατομμύρια δολάρια μετά την εξάλειψη από την Εθνική Ομάδα Ποδοσφαίρου των Η.Π.Α.,"[-0.00069212 -0.02478246  0.01477817 ... -0.00562823 -0.00639779
 -0.02715636]",4.0
1771,1771,"Μια ανάρτηση στο X Account @israelpm από τον πρωθυπουργό του Ισραήλ Benjamin Netanyahu διαγράφηκε ότι έγραφε: ""Αυτός είναι ένας αγώνας μεταξύ των παιδιών του φωτός και των παιδιών του σκοταδιού μεταξύ της ανθρωπότητας και του νόμου της ζούγκλας"".","[-0.02354258 -0.00903783 -0.01239436 ... -0.01047826 -0.0114899
 -0.03205113]",1.0
1772,1772,"Ένα βίντεο του YouTube που δημοσιεύτηκε στις 16 Οκτωβρίου 2023, ανέφερε με ακρίβεια ότι η Willow Smith ""έσφιξε"" τη μητέρα της, Jada Pinkett Smith, για ""ταπεινωτική"" τον πατέρα της, Will Smith.","[-0.01867199  0.00160533 -0.00166967 ...  0.01465706 -0.00603848
 -0.0195599 ]",0.0
1773,1773,"Μια μελέτη της NASA προέβλεψε τη μελλοντική πιθανότητα ότι ένας μεγάλος αστεροειδής που ονομάζεται ""Bennu"" θα μπορούσε να συγκρουστεί με τη Γη.","[ 0.00593016 -0.00278688 -0.00292878 ...  0.00525036 -0.01470496
 -0.02317945]",1.0
1774,1774,"Το βίντεο που καταγράφηκε στις 11 Οκτωβρίου 2023, δείχνει τουλάχιστον δύο άτομα που κρατούν σημαίες των Ταλιμπάν κατά τη διάρκεια μιας προ-Παλαιστίνης διαδήλωσης στην πανεπιστημιούπολη του Πανεπιστημίου της Φλόριντα Ατλαντικού.","[-0.00228099 -0.00351414  0.00180087 ...  0.00092992 -0.01801879
 -0.02285705]",1.0
1775,1775,"Τον Οκτώβριο του 2023, ο ράπερ Waka Flocka Flame ενέκρινε την προεδρική εκστρατεία του Donald Trump του 2024 σε μια θέση στο X.","[-0.01704113 -0.03127918 -0.03017891 ...  0.01453932  0.00023864
 -0.00758402]",1.0
1776,1776,Ένα βίντεο δείχνει με ακρίβεια την κλίμακα των διαμαρτυριών στο Ισραήλ εναντίον του πρωθυπουργού Benjamin Netanyahu μετά την λήψη ομήρων από τη Χαμάς τον Οκτώβριο του 2023.,"[-0.01696381 -0.01381751 -0.02203722 ... -0.00371657 -0.00084475
 -0.01134635]",3.0
1777,1777,"Ένα στιγμιότυπο οθόνης μιας εκπομπής ειδήσεων του BBC τεκμηριώθηκε αυθεντικά ότι ο πρώην πρόεδρος των ΗΠΑ Donald Trump κάλεσε τον αμερικανικό αντιπρόσωπο Marjorie Taylor Greene ένα ""Sasquatch"".","[-0.01375716 -0.00477661  0.01192851 ...  0.00805646  0.00283733
 -0.01462918]",0.0
1778,1778,"Από τα μέσα του 2023, το 50% όλων των ανθρώπων στην Παλαιστίνη ήταν παιδιά.","[ 0.01552641 -0.00747756 -0.00303736 ...  0.01779888 -0.00287232
 -0.00097199]",1.0
1779,1779,"Ο Chef Guy Fieri απαγόρευσε τον συν-φιλοξενούμενο Whoopi Goldberg από τα εστιατόρια του και πρόσθεσε, ""είναι τοξική"".","[ 0.01179614 -0.01457604 -0.00297081 ...  0.00548611 -0.0184478
 -0.00730142]",4.0
1780,1780,Ο ηγέτης της Νότιας Αφρικής αντι-απαρτχάιντ Νέλσον Μαντέλα βρισκόταν στον κατάλογο παρακολούθησης τρομοκρατίας των ΗΠΑ μέχρι το 2008.,"[-0.01637148 -0.01862591 -0.00414655 ...  0.00191727  0.00403584
 -0.00286333]",1.0
1781,1781,"Ένα βίντεο που μοιράζεται σε διάφορες πλατφόρμες τον Οκτώβριο του 2023, αυθεντικά απεικονιζόμενοι τουρίστες που παρακολουθούσαν ένα ηφαίστειο εκρήγνυται στην Ισλανδία.","[-0.00753914 -0.02364189 -0.0064063  ...  0.01142035  0.0020818
 -0.01199169]",1.0
1782,1782,"Μια ανακοίνωση τον Οκτώβριο του 2023 ανέφερε ότι το ""Taylor Swift Eras Ride"" θα έρχεται στο Hollywood Studios, ένα θεματικό πάρκο που βρίσκεται στο Walt Disney World Resort.","[-0.00055292 -0.0287388  -0.01401144 ...  0.02630981  0.01737368
 -0.0313212 ]",4.0
1783,1783,"Τον Ιούλιο του 2023, ο Whoopi Goldberg μήνυσε τον Gordon Ramsay για να την πετάξει από το εστιατόριο του.","[-0.00163349 -0.01232261  0.00461616 ...  0.00962423 -0.00353681
 -0.00560878]",4.0
1784,1784,"Ένα βίντεο του YouTube που δημοσιεύτηκε στις 10 Οκτωβρίου 2023, ανέφερε με ακρίβεια ότι ο ηθοποιός Ricky Gervais είχε εκθέσει την «απογοήτευση» του Tom Hanks πάνω από τον Gervais που εκθέτοντας τις ελίτ του Χόλιγουντ ».","[-0.0091025  -0.01381288  0.01117125 ... -0.0002936  -0.00098266
 -0.02122219]",0.0
1785,1785,"Τον Ιούλιο του 2023, η Εθνική Ποδοσφαιρική Ομοσπονδία τερμάτισε τη συνεργασία της με την Bud Light και απαγόρευσε τα προϊόντα από τις διαδικασίες πρωταθλήματος ""για τη ζωή"".","[ 0.0152225  -0.01449699 -0.00891057 ... -0.00214685 -0.01436508
 -0.01683181]",4.0
1786,1786,Το Vide Video δείχνει αυθεντικά μια ισραηλινή σημαία που εμφανίζεται στο εξωτερικό της σφαίρας του Λας Βέγκας κατά τη διάρκεια της σύγκρουσης του Ισραήλ-Χάμας τον Οκτώβριο του 2023.,"[-0.01712186 -0.0212655  -0.00956426 ... -0.01545397  0.00871078
 -0.01971489]",0.0
1787,1787,"Τον Οκτώβριο του 2023, ο προπονητής της New England Patriots, Bill Belichick, ανέστειλε έναν καπετάνιο της ομάδας για γονατιστή κατά τη διάρκεια του Εθνικού ύμνου των ΗΠΑ.","[-0.01596825 -0.01667389  0.00289114 ...  0.00890537  0.00530859
 -0.00712822]",4.0
1788,1788,"Ανακοινώθηκε τον Σεπτέμβριο του 2023 ότι το ""Maui's Tattoo Shop"" θα έρθει στο Magic Kingdom.","[-0.0077547  -0.01164155 -0.01778834 ...  0.00361781  0.01198339
 -0.01792761]",4.0
1789,1789,"Ένα βίντεο που μοιράστηκε στο X τον Οκτώβριο του 2023 έδειξε αυθεντικά ένα πλούσιο, παλαιακό διαμέρισμα Airbnb προς ενοικίαση στην Ιταλία.","[ 0.02027107 -0.01216134 -0.0021626  ...  0.01158161 -0.00480721
 -0.02433571]",3.0
1790,1790,"Οι ηθοποιοί ""Mean Girls"" Lindsay Lohan, Rachel McAdams, Amanda Seyfried και Lacey Chabert επανενώνονται για μια συνέχεια που ονομάζεται ""Mean Moms"".","[-0.00587806 -0.02540921 -0.00387784 ...  0.00281805 -0.01544684
 -0.03337137]",0.0
1791,1791,"Ένα online άρθρο ανέφερε ότι ο τραγουδιστής της χώρας Jason Aldean αποχώρησε από το σύνολο της ""The View"" αφού πέρασε μόνο 10 λεπτά με συν-φιλοξενία Whoopi Goldberg.","[ 0.00510795 -0.02073323  0.02254181 ... -0.00653319 -0.01232592
 -0.01681462]",4.0
1792,1792,"Ο Elon Musk υπαινίσσεται το Χ του γιο του Προέδρου των ΗΠΑ Joe Biden, ""Ο Hunter πηγαίνει κάτω"".","[-0.00965187 -0.01589346 -0.0095628  ... -0.00668696  0.00257521
  0.01012906]",4.0
1793,1793,"Ένα βίντεο που μοιράστηκε το 2023 έδειξε ένα τεράστιο, γρήγορο φίδι που κυνηγούσε μετά από έναν άνδρα σε ένα σοκάκι.","[-0.01107792 -0.00068872  0.0033961  ... -0.01644156 -0.02222078
 -0.01894805]",0.0
1794,1794,"Μια φωτογραφία του 1947 δείχνει ένα πλοίο γεμάτο από εβραίους πρόσφυγες που προσπαθούν να εισέλθουν σε ένα λιμάνι στην Παλαιστίνη, κρατώντας μια ανάγνωση πανό, ""Οι Γερμανοί κατέστρεψαν τις οικογένειές μας και τα σπίτια μας - δεν καταστρέφετε τις ελπίδες μας"".","[ 0.00035778 -0.01770049 -0.01962502 ...  0.01658766 -0.01544865
 -0.00813673]",1.0
1795,1795,"Κατά τη διάρκεια του πολέμου του Ισραήλ-Χάμας τον Οκτώβριο του 2023, οι Ιρανοί αξιωματούχοι δήλωσαν ότι εάν το Ιράν επιτεθεί, θα ανταποκριθεί με απεργίες πυραύλων στο Ισραήλ από το Λίβανο, την Υεμένη και το Ιράν και θα στείλει ιρανούς μαχητές στο Ισραήλ από τη Συρία.","[-0.02043629 -0.02934375 -0.01544133 ...  0.00125037  0.01675854
  0.00760329]",0.0
1796,1796,"Μια εικόνα που μοιράζεται στις 10 Οκτωβρίου 2023, απεικόνιζε αυθεντικά τη λωρίδα της Γάζας που έμεινε σε ερείπια από ισραηλινές επιθέσεις αντίποινα.","[-0.01371979 -0.00669798 -0.01584782 ...  0.00334403  0.0159139
 -0.03611029]",1.0
1797,1797,Τα online βίντεο ανέφεραν με ακρίβεια ότι ο Joe Rogan χρησιμοποίησε το podcast του για να αντιμετωπίσει την Oprah Winfrey και το Rock για τις πυρκαγιές του Αύγουστο του 2023 Maui.,"[-0.00395464 -0.02749573 -0.00097801 ... -0.00998653 -0.01407551
 -0.00150633]",0.0
1798,1798,"Ένα βίντεο που δημοσιεύτηκε στο Χ στις 9 Οκτωβρίου 2023, αυθεντικά έδειξε μια επίδειξη pro-Hamas στη Βαρκελώνη της Ισπανίας.","[-0.02428241 -0.01815948 -0.01678574 ...  0.0024302   0.01342336
 -0.0051744 ]",3.0
1799,1799,"Τον Οκτώβριο του 2023, ο Oliver Anthony κατέθεσε ένα ""κοστούμι συκοφαντίας"" εναντίον του Maren Morris.","[-0.01474259 -0.01854796  0.00599929 ...  0.00108644 -0.0072095
 -0.0075525 ]",4.0
1800,1800,Ο Jeremy Allen White και ο Gene Wilder είναι συγγενείς αίματος.,"[ 0.01450422 -0.02246633 -0.00724577 ... -0.00653577 -0.01782599
 -0.00152697]",0.0
1801,1801,"Η ουκρανική Πρώτη Κυρία Olena Zelenska δαπάνησε $ 1.100.000 σε κοσμήματα Cartier και πήρε έναν πωλητή που πυροβόλησε στη διαδικασία κατά τη διάρκεια επίσκεψης στις ΗΠΑ με τον σύζυγό της, την ουκρανική πρόεδρος Volodymyr Zelenskyy, τον Σεπτέμβριο του 2023.","[ 0.00324948 -0.004803   -0.00565761 ...  0.02353141 -0.00633996
 -0.02859278]",0.0
1802,1802,Ο Bud Light διόρισε τον πρώην στρατηγό NFL Colin Kaepernick ως νέο πρεσβευτή της μάρκας.,"[ 0.00379357 -0.01036469 -0.0121856  ... -0.00348678 -0.01896124
 -0.0042422 ]",4.0
1803,1803,"Η ABC προσέλαβε τον ηθοποιό Tim Allen να είναι ο πρώτος ""συντηρητικός σύμβουλος προγραμματισμού"".","[-0.00650827 -0.03287587  0.00438982 ... -0.00602724 -0.03172904
 -0.00836551]",4.0
1804,1804,"Ένα βίντεο του YouTube που δημοσιεύτηκε στις 4 Οκτωβρίου 2023, ανέφερε με ακρίβεια ότι η σύζυγος του Bruce Willis είχε μοιραστεί μια ""τελική ενημέρωση"" για τη διάγνωση της άνοιας.","[-0.02815149 -0.00547138  0.00380759 ... -0.01807144 -0.00511138
 -0.02592013]",0.0
1805,1805,"Ο συντηρητικός Pundit Candace Owens και ο πρώην ανταγωνιστικός κολυμβητής Riley Gaines έχουν ενώσει τις δυνάμεις τους για να καταστρέψουν τον οικοδεσπότη της τηλεοπτικής εκπομπής Whoopi Goldberg, λέγοντας ότι ""είναι πολύ τοξική"".","[-0.00395396 -0.01289436  0.01533778 ...  0.00599568 -0.01296739
 -0.00829966]",4.0
1806,1806,"Ένα βίντεο που δημοσιεύτηκε στο X δείχνει αυθεντικά τη Lara Trump να τραγουδάει μια πολύ off-key παράδοση του ""Δεν θα επιστρέψω"" κατά τη διάρκεια μιας τηλεοπτικής εμφάνισης στο Sky News Australia.","[-0.03780159 -0.01704063  0.0091317  ...  0.00563902 -0.00468943
 -0.03244225]",0.0
1807,1807,"Ο ιδιοκτήτης X Elon Musk ανακοίνωσε την έγκρισή του για τον Πρόεδρο των ΗΠΑ Joe Biden για επανεκλογή, βγήκε ως τρανσέξουαλ και πέθανε από αυτοκτονία για μια διήμερη περίοδο στις αρχές Οκτωβρίου 2023.","[ 0.00094032 -0.01219524 -0.01485252 ...  0.00929406  0.01754831
 -0.00105344]",0.0
1808,1808,Το αυθεντικό υλικό δείχνει τους καλλιτέχνες του τσίρκου και τον Πάπα Φράνσις στη σκηνή μαζί και ο Πάπας που ασχολείται με μία από τις παραστάσεις ρίχνοντας ένα δαχτυλίδι πάνω από το κεφάλι του juggler.,"[ 0.00350643  0.00424288 -0.02042155 ...  0.00797489 -0.00153676
 -0.0295376 ]",1.0
1809,1809,"Τα δεδομένα που απελευθερώθηκαν από την κυβέρνηση του Καναδά δείχνουν ότι το 74% των τριπλών εμβολιασμένων ανθρώπων έχουν πλέον μείωση της απόδοσης του ανοσοποιητικού συστήματος, γνωστού ως σύνδρομο ανοσοανεπάρκειας που αποκτήθηκε εμβόλιο (VAIDS).","[-0.00854499 -0.0140749   0.00830838 ... -0.00163599 -0.01347999
 -0.0131893 ]",0.0
1810,1810,"Ο πρόεδρος του Παγκόσμιου Οικονομικού Φόρουμ Klaus Schwab κάλεσε τον Elon Musk μια ""επικίνδυνη εξτρεμιστική ασφάλεια στο διαδίκτυο"".","[ 0.00395181 -0.02531794 -0.00247812 ...  0.00228052 -0.01121656
  0.00126952]",0.0
1811,1811,Ένα online βίντεο από τις αρχές Οκτωβρίου 2023 παίζει αυθεντικά ένα single Taylor Swift για το σπάσιμο του με το Kansas City Chiefs σφιχτό τέλος Travis Kelce.,"[-0.01617858 -0.01743213  0.01119051 ...  0.0152123  -0.00549406
 -0.00617633]",0.0
1812,1812,"Ο Michael Wolff έγραψε στο βιβλίο του ""Fire and Fury"" ότι οι βοηθοί του Λευκού Οίκου δημιούργησαν ένα ψεύτικο ""Gorilla Channel"" για να καθορίσουν τον Πρόεδρο Donald Trump.","[-0.01499907 -0.01113939 -0.01933069 ...  0.00652007  0.00561818
 -0.01728772]",0.0
1813,1813,"Στις αρχές Οκτωβρίου 2023 κυκλοφόρησε μια νέα μελέτη αποδεικνύοντας ότι όσο υψηλότερο είναι το ποσοστό εμβολιασμού της χώρας, τόσο υψηλότερο είναι το ποσοστό θνησιμότητας στη χώρα αυτή.","[ 1.18628293e-02  4.78846923e-05 -9.65657178e-03 ... -3.28088715e-03
 -1.38980860e-03 -2.17138734e-02]",0.0
