,id,claim,text_embedding,label
591,591,Μια φωτογραφία δείχνει ένα παιδί που έχει βρεθεί στο Ηνωμένο Βασίλειο και ο χρήστης χρειάζεται βοήθεια για να εντοπίσει τους γονείς του.,"[ 0.00337827  0.00795984 -0.01424663 ...  0.01362889 -0.00826871
 -0.01067532]",0
592,592,"Το Edipeel, που παράγεται από την Apeel Sciences, περιέχει συστατικά που προκαλούν έναν αριθμό κινδύνων για την ανθρώπινη υγεία.","[ 0.02142543  0.00980197  0.00765943 ... -0.02108472 -0.01183968
 -0.0272044 ]",0
593,593,Κανένας αγγλικός καλλιτέχνες δεν συμφώνησε να εκτελέσει στη συναυλία Coronation του King Charles III.,"[ 0.00106064 -0.01855963 -0.00039394 ... -0.00283265  0.01538091
 -0.02430184]",0
594,594,Η Infosys ήταν υπεργολαβία για να εργαστεί στο σύστημα έκτακτης ανάγκης του Ηνωμένου Βασιλείου.,"[-0.00844232 -0.01359671 -0.01618055 ... -0.00915968  0.00496509
  0.0035835 ]",0
595,595,Η ειδοποίηση έκτακτης ανάγκης επιτρέπει στην κυβέρνηση να αναλάβει τον έλεγχο της ακριβούς τοποθεσίας σας.,"[-0.0117577  -0.00587216 -0.01363037 ...  0.02100066  0.00881493
 -0.00764451]",2
596,596,Το Comfrey διεγείρει την αναγέννηση του ιστού στα δόντια και τα ούλα και πρέπει να χρησιμοποιείται ως στοματικό διάλυμα κάθε μέρα.,"[ 0.00428127  0.0121654   0.00041516 ...  0.01003793 -0.0066195
 -0.01746759]",0
597,597,"Η οικογένεια Rockefeller δημιούργησε μια ""μυστική διαθήκη"" που περιγράφει λεπτομερώς τον τρόπο με τον οποίο μια τάξη ελίτ ελέγχει το κοινό μέσω τακτικών όπως το δηλητήριο και το χρέος.","[ 0.00258851 -0.01173767  0.00962582 ...  0.0175039  -0.01448507
 -0.02881126]",0
598,598,Οι φωτογραφίες δείχνουν τα επακόλουθα ενός μέλους του προσωπικού της ASDA που ρίχνει έναν κάδο νερού πάνω από ένα άστεγο.,"[-0.0049742   0.0074779   0.00385185 ... -0.01109067 -0.01237241
 -0.00502069]",0
599,599,"Το ΔΝΤ μόλις δημιούργησε το Unicoin, το οποίο είναι ένα ψηφιακό νόμισμα της κεντρικής τραπεζικής.","[ 0.00120984 -0.00011863 -0.00149991 ... -0.00288769 -0.0066074
 -0.02544159]",0
600,600,Ένα έγγραφο που κυκλοφόρησε από το FDA επιβεβαιώνει την παρουσία οξειδίου του γραφένιου στο εμβόλιο Pfizer έναντι του Covid-19.,"[ 0.01243189 -0.01066057 -0.03113854 ... -0.00296417 -0.00800687
 -0.02283755]",0
601,601,Ένα τραυματισμένο σκυλί που εμφανίζεται σε μια φωτογραφία έχει βρεθεί στο πλάι του δρόμου στο Plumstead του Λονδίνου.,"[-0.0019352   0.01196066 -0.01550798 ...  0.00528142 -0.00844631
 -0.02531914]",0
602,602,Μια γυναίκα με άνοια χάνεται και ο χρήστης χρειάζεται βοήθεια για να την αναγνωρίσει.,"[-0.00326508  0.00988472  0.01484985 ...  0.00609417 -0.00827089
 -0.02504042]",0
603,603,Ένας άνδρας με άνοια που ονομάζεται Martin Jones λείπει με το σκυλί του.,"[ 0.00707011  0.00533287  0.00616164 ... -0.01542802 -0.01524951
 -0.01053185]",0
604,604,"Ένα έγγραφο που γράφτηκε το 1919 δείχνει μια λίστα με τους ""Κομμουνιστικούς Κανόνες για την Επανάσταση"".","[-0.00370827 -0.00569367  0.00469933 ...  0.02207898 -0.00284684
 -0.03076881]",0
605,605,Η επερχόμενη δοκιμή ειδοποίησης έκτακτης ανάγκης θα απενεργοποιήσει τα τηλέφωνά μας μέχρι να ακολουθήσετε τις οδηγίες.,"[-0.00588278 -0.00211965 -0.011005   ...  0.00912013  0.01210946
 -0.00270661]",0
606,606,"Η δοκιμή ειδοποίησης έκτακτης ανάγκης είναι ένα ""σήμα ενεργοποίησης"" για την ενεργοποίηση του ""παθογόνου στο πλάνο"".","[-0.01127254  0.00721767 -0.01504358 ...  0.00458201 -0.00046716
 -0.01039399]",0
607,607,Το Haarp προκαλεί σύννεφα όπως αυτό που απεικονίζεται για να σχηματίσει.,"[ 0.00436936 -0.00073879 -0.0005732  ...  0.02108647  0.00339952
  0.00041713]",2
608,608,"Οι τρεις πρώτες αιτίες θανάτου εδώ είναι οι καρδιακές παθήσεις, ο καρκίνος και η συνταγογραφούμενη φαρμακευτική αγωγή.","[-0.00192196 -0.00228882  0.01533669 ...  0.00522045 -0.01511592
 -0.00660348]",0
609,609,Η αστυνομία είναι ελκυστική για να βρει τη μητέρα ενός νεογέννητου αγόρι που έχει εγκαταλειφθεί στο Walsall.,"[-0.00188396  0.01064961 -0.02642778 ...  0.01658932 -0.01823778
  0.00040006]",0
610,610,"Ο Bill Gates είπε κάποτε: ""Τα εμβόλια στην τροφοδοσία μας επιλύουν το πρόβλημα του δισταγμού του εμβολίου"".","[ 0.00866478 -0.0217887   0.00575919 ... -0.01804458 -0.01431346
 -0.00514817]",0
611,611,Οι χρήστες των κοινωνικών μέσων θα μπορούσαν να κερδίσουν ένα αυτοκινητόδρομο σε αντάλλαγμα για σχόλια και μετοχές σε μια δημοσίευση στο Facebook.,"[-0.00517492  0.01016665  0.01402657 ...  0.00280826 -0.015021
 -0.01994076]",0
612,612,"Η χρήση σάουνων μία φορά την εβδομάδα μειώνει τον κίνδυνο θανάτου από οποιαδήποτε αιτία κατά 30 έως 40%, ίσως ακόμη περισσότερο. Η χρήση σάουνων τρεις φορές την εβδομάδα μειώνει αυτό το 30 έως 40%.","[ 0.01567196  0.01030116  0.04165164 ...  0.01222071  0.00255721
 -0.01763095]",0
613,613,"Μια εικόνα δείχνει τη διαφορά μεταξύ των contrails, οι οποίες είναι σύντομες και wispy και ""chemtrails"" που είναι μακρύτερα και πιο καθορισμένα.","[-0.01045682  0.00399669  0.00070407 ...  0.01815508 -0.01552484
 -0.01832188]",0
614,614,Ένας χρήστης του Facebook ψάχνει για τους γονείς της γέννησης.,"[ 0.00255446  0.01362813 -0.01455053 ...  0.01043221 -0.00382601
 -0.03099783]",0
615,615,"Οι πηγές βιταμίνης D, εκτός από τον ήλιο, είναι δηλητηριώδεις, επειδή οι υψηλές δόσεις μπορούν να χρησιμοποιηθούν ως τρυφερές.","[ 0.01337893  0.00360381 -0.0047929  ... -0.01941075 -0.00932672
 -0.02340981]",0
616,616,Ο Toby Carvery προσφέρει δύο δωρεάν γεύματα σε άτομα που μοιράζονται και σχολιάζουν μια δημοσίευση στο Facebook.,"[ 0.00758751 -0.01082617 -0.00294304 ...  0.0096437  -0.01053712
 -0.02119248]",0
617,617,Ένας άνδρας με άνοια που ονομάζεται Martin Jones λείπει με το σκυλί του.,"[ 0.00707011  0.00533287  0.00616164 ... -0.01542802 -0.01524951
 -0.01053185]",0
618,618,Ο Πρίγκιπας Γουίλιαμ κατέχει κρυφά τη Serco.,"[ 0.01668487 -0.01932971 -0.00387844 ...  0.01347422 -0.01394792
 -0.00225502]",0
619,619,Μια φωτογραφία δείχνει ένα σκυλί που έχει τραυματιστεί σε ένα περιστατικό χτύπημα και εκτέλεση στο Ηνωμένο Βασίλειο και το άτομο που δημοσιεύει χρειάζεται βοήθεια για να βρει τον ιδιοκτήτη του.,"[-0.01257123  0.01408029 -0.01896555 ...  0.00896484 -0.00916306
 -0.01611369]",0
620,620,"Οι κάμερες κυκλοφορίας στο κέντρο της πόλης του Λιντς ""Capture Faces"".","[-0.00953304  0.01514302  0.01027842 ...  0.00145644 -0.02463683
 -0.02869066]",0
621,621,"Οι νέες κάμερες τοποθετούνται ζωντανά στα M25 και M1, με αυτόματο πρόστιμο για όποιον πιάστηκε να οδηγήσει πάνω από 72 μίλια / ώρα.","[ 0.00082488  0.01733402 -0.00738276 ... -0.00133282 -0.01884877
 -0.01342201]",0
622,622,Ο Buzz Aldrin παραδέχθηκε ότι δεν πήγε ποτέ στο φεγγάρι.,"[-0.00525068 -0.01225897 -0.0029383  ... -0.00547513  0.00468484
 -0.00394196]",2
623,623,Το Λονδίνο είναι 55% μη λευκό.,"[ 0.02293249  0.01045529 -0.00684844 ...  0.01029875  0.00281928
 -0.01854949]",0
624,624,Τα εμβόλια Covid-19 περιέχουν ιό Marburg που θα ενεργοποιηθούν με 5g.,"[-0.00814621 -0.01185319  0.00346181 ... -0.00259718  0.00550163
 -0.01061753]",0
625,625,37 δισεκατομμύρια £ δαπανήθηκαν στην εφαρμογή Covid Contact-Contact Covid,"[ 0.01758893  0.01487184  0.01724766 ... -0.01567253 -0.00698963
 -0.03328772]",0
626,626,Οι λογαριασμοί ενέργειας στη Γαλλία είναι το 50% αυτών στο Ηνωμένο Βασίλειο.,"[ 0.01830679 -0.01181974 -0.00792374 ...  0.01623645  0.01351365
 -0.00345056]",2
627,627,"Ο John D. Rockefeller έγραψε μια ""μυστική διαθήκη"" που περιγράφει λεπτομερώς ένα σχέδιο για να δηλητηριάσει τον πληθυσμό.","[-0.01203734 -0.01102884  0.00463198 ... -0.00174871 -0.02239385
 -0.01325271]",0
628,628,Κανείς δεν έχει πεθάνει ποτέ από τετάνου μέσα σε λίγα λεπτά ή ώρες.,"[ 0.01314456 -0.00416716  0.03557521 ... -0.00680379 -0.01030215
 -0.02693221]",0
629,629,"Οι κάψουλες αμοξικιλλίνης περιέχουν βαριά μέταλλα ή οξείδιο του γραφένιου, και αυτό μας δηλητηρίασε.","[ 0.01014976 -0.01766908 -0.00531069 ...  0.00017675 -0.02209299
 -0.01923671]",0
630,630,Ένα βίντεο δείχνει ότι ο σκηνοθέτης Stanley Kubrick παραδέχεται ότι παραπονεί τις προσγειώσεις του Moon του 1969 σε συνεργασία με την αμερικανική κυβέρνηση και τη NASA.,"[ 0.01745854 -0.02837013  0.00099373 ...  0.02169327 -0.00134446
 -0.01026209]",0
631,631,Μια πρόσφατη φωτογραφία δείχνει τον Julian Assange στη φυλακή,"[-0.01122367  0.0080985  -0.01040227 ...  0.00554766  0.00029599
  0.00411663]",4
632,632,Ένα αυτιστικό αγόρι που ονομάζεται Brandon Smith έχει λείψει με ένα σκυλί που ονομάζεται Χανκ σε διάφορες τοποθεσίες γύρω από το Ηνωμένο Βασίλειο.,"[-0.00884724 -0.00380352 -0.00711626 ...  0.0038201   0.00147482
 -0.00396932]",0
633,633,"Μόνο 552 άτομα απασχολούνται από την HMRC για να διερευνήσουν τη φοροδιαφυγή, ενώ 4.045 απασχολούνται από το DWP για να διερευνήσουν την απάτη παροχών.","[-0.00271192  0.016844   -0.00255021 ...  0.01608071 -0.03086772
 -0.01238719]",0
634,634,Μια φωτογραφία δείχνει ένα χαμένο σκυλί που έχει βρεθεί κοντά στο Bournemouth.,"[-0.00781254  0.00223422 -0.01139114 ...  0.00403476  0.00118858
 -0.02634161]",0
635,635,"Ο ελάχιστος μισθός της κυβέρνησης, ώστε οι άνθρωποι να μπορούν να ζήσουν λογικά είναι £ 8,72 την ώρα, η οποία ισούται με £ 15,070,00 ετησίως.","[ 1.35809761e-02 -2.37098047e-05 -3.57543840e-03 ...  4.53647599e-03
 -2.57172342e-03 -1.73745435e-02]",0
636,636,Μετά από ένα 10ετές πρωτόκολλο μαστογραφίας θα σας εκθέσει σε τόσο μεγάλη ακτινοβολία όσο στέκεται ένα μίλι από τον ατομικό βομβαρδισμό στη Χιροσίμα.,"[-0.0135028  -0.02463061 -0.01562429 ...  0.00549719 -0.01883988
 -0.0245639 ]",0
637,637,Η πρωτεΐνη δεν υπάρχει.,"[ 0.01008549 -0.00891218 -0.02606251 ...  0.00853148 -0.01414215
 -0.01673842]",0
638,638,"Μια εικόνα δείχνει τον υπουργό Εσωτερικών Suella Braverman με θέα σε ένα μοντέλο αντίγραφο ενός ναζιστικού στρατοπέδου συγκέντρωσης, στο οποίο διαμορφώνονται οι νέες εγκαταστάσεις του Ηνωμένου Βασιλείου για αιτούντες άσυλο στη Ρουάντα.","[-0.01585699  0.0056211  -0.0256287  ...  0.01405445  0.01094404
 -0.03081949]",4
639,639,"Ένα βίντεο δείχνει ότι ο Πρόεδρος Μπάιντεν αποσπούν την προσοχή και ακολουθώντας ένα φορτηγό παγωτού, ενώ ο Δρ Jill Biden κάνει μια ομιλία.","[-0.02173797 -0.02425171  0.00545403 ... -0.01000937 -0.02378283
 -0.02462942]",4
640,640,Η αλυσίδα εστιατορίων Harvester προσφέρει σε οποιονδήποτε μοιράζεται και σχολιάζει το Facebook Post ένα δωρεάν γεύμα για δύο.,"[ 0.00254656 -0.0026707  -0.01175646 ... -0.01224631 -0.00816644
 -0.00503609]",0
641,641,Ένα βίντεο μιας γυναίκας που αλιεύει και γεμίζει έναν γλάρο σε μια μικρή τσάντα μπορεί να δείξει ότι τα πουλιά βλάπτονται ή αλιεύονται ως φαγητό.,"[ 0.00621077 -0.01937292  0.00832867 ...  0.00227869 -0.01739795
 -0.0157608 ]",2
642,642,"Κανένα ""υγιές"" παιδιά δεν έχουν πεθάνει από το Covid-19.","[ 0.01965271 -0.0111086   0.00462858 ... -0.00980759 -0.01398582
 -0.0107208 ]",0
643,643,Ο Πάπας Φράνσις φωτογραφήθηκε φορώντας ένα υπερμεγέθη λευκό παλτό.,"[ 0.01659652 -0.00553432 -0.00980879 ...  0.02245865  0.00136349
 -0.02619961]",4
644,644,Η κυβέρνηση του Ηνωμένου Βασιλείου γνώριζε ότι η Covid-19 ήταν μια απλή γρίπη.,"[ 0.01757354 -0.003507    0.00685342 ... -0.00937769 -0.00269769
 -0.00588675]",0
645,645,Η δοκιμή ειδοποίησης έκτακτης ανάγκης την Κυριακή 23 Απριλίου θα είναι ένα μήνυμα στο οποίο πρέπει να απαντήσετε για να χρησιμοποιήσετε το τηλέφωνό σας.,"[ 0.00393009  0.01851969 -0.00264382 ...  0.0149298  -0.00065893
 -0.01591475]",0
646,646,Η αστυνομία επιβεβαίωσε ότι έξι σκελετοί έχουν βρεθεί στην Ουαλία.,"[ 0.01890565  0.00135663 -0.01417923 ...  0.0063135   0.00369686
  0.00258495]",0
647,647,"Μια φωτογραφία αποκαλύπτει το εσωτερικό ενός ""αεροπλάνου chemtrail"".","[ 0.00183107 -0.00536079 -0.0172837  ...  0.01898882 -0.02077145
 -0.03247476]",2
648,648,"Οι ειδοποιήσεις έκτακτης ανάγκης θα ενημερώσουν την κυβέρνηση ποια τηλέφωνα είναι ενεργά, όπου είναι και θα συνδέουν την κυβέρνηση με τα προσωπικά δεδομένα ενός χρήστη μέσω των δεδομένων που συλλέγονται όταν υπέγραψαν σε χώρο χρησιμοποιώντας την εφαρμογή NHS Covid-19 κατά τη διάρκεια της πανδημίας.","[-0.00044386  0.00399143 -0.00413717 ...  0.007168    0.00893682
 -0.00959929]",0
649,649,"Η κυβέρνηση ξοδεύει £ 17 εκατομμύρια ετησίως επιδοτώντας τα τρόφιμα στο Κοινοβούλιο, ισοδύναμο με £ 30.000 ανά βουλευτή.","[ 0.01091148 -0.00884286 -0.0100457  ...  0.01003909 -0.00426281
 -0.01543865]",0
650,650,Η κυβέρνηση του Ηνωμένου Βασιλείου δαπάνησε 37 δισεκατομμύρια λίρες για την εφαρμογή Test and Trace.,"[ 0.02372414  0.01028088  0.0033064  ... -0.00251261  0.0024998
 -0.01018486]",0
651,651,Τα δίκτυα κινητών τηλεφώνων παραβιάζουν το GDPR παρέχοντας τον αριθμό τηλεφώνου σας σε έναν άλλο οργανισμό για να επιτρέπεται ειδοποιήσεις έκτακτης ανάγκης.,"[-9.32910014e-03  3.24523826e-05  1.34469988e-02 ...  2.09364649e-02
 -2.32278239e-02 -2.80200364e-03]",0
652,652,Η προσφορά του Charles Bronson ήταν επιτυχής και πρόκειται να κυκλοφορήσει.,"[-0.00268543 -0.01810158 -0.01096202 ...  0.00439582 -0.00187073
 -0.00330253]",0
653,653,Ο Toby Carvery προσφέρει ένα δωρεάν γεύμα για δύο σε άτομα που μοιράζονται και σχολιάζουν μια δημοσίευση στο Facebook.,"[ 0.01225516 -0.00663576 -0.0023671  ...  0.01078638 -0.01058967
 -0.02418248]",0
654,654,"Μπορείτε να διεκδικήσετε μισή ιδιοκτησία σε ένα ακίνητο εάν έχετε ζήσει εκεί για επτά χρόνια, και τώρα που έχει αλλάξει σε πέντε χρόνια.","[-0.00956452 -0.00141506  0.00955809 ...  0.01653047  0.01305714
 -0.01699358]",0
655,655,Μελέτες δείχνουν ότι το ένα τρίτο των εντόμων που δημιουργήθηκαν για να καταναλωθούν προκαλούν ασθένεια στον άνθρωπο.,"[ 0.0028093   0.00463892  0.02717175 ...  0.01461098  0.00195127
 -0.01481859]",0
656,656,Μια μελέτη δείχνει ότι το τζίντζερ σκοτώνει το 91% των κυττάρων λευχαιμίας και συρρικνώνει τους όγκους σε ποντίκια.,"[ 1.37464516e-02  3.27541748e-05  9.99015383e-03 ... -1.98804052e-03
 -6.45030895e-03 -1.29272584e-02]",0
657,657,Τα αεροπλάνα δεν προκάλεσαν την κατάρρευση των δίδυμων πύργων στις επιθέσεις της 11ης Σεπτεμβρίου.,"[-0.0197993  -0.0216028  -0.01833559 ... -0.01116733 -0.00708331
 -0.01969475]",0
658,658,"Ο Διευθύνων Σύμβουλος του Center Parcs δίνει δωρεάν διακοπές σε κάποιον που του αρέσει, μετοχές και σχόλια σε μια δημοσίευση στο Facebook.","[ 0.01503621  0.01751817  0.00574856 ... -0.00302202 -0.00691403
 -0.02386095]",0
659,659,Υπήρξαν τρία πρόσφατα περιστατικά απόπειρας απαγωγής παιδιών στην περιοχή Wishaw του Lanarkshire.,"[-0.00576858 -0.00349733  0.00751055 ...  0.00625432 -0.00383567
 -0.00160043]",0
660,660,Οι αυτοεξυπηρέτηση των αυτοεξυπηρέτησης της ASDA χρησιμοποιούν την αναγνώριση του προσώπου για τη συλλογή δεδομένων πελατών για στοχοθετημένη διαφήμιση.,"[-0.02012557  0.02658778  0.00832967 ...  0.01401266 -0.01329389
  0.00469552]",0
661,661,"Η αστυνομία στην Καλιφόρνια δήλωσε ότι αυτό που φαίνεται να είναι ανθρώπινο μέγεθος κλωβών θα καταστραφεί μέχρι τον Οκτώβριο του 2020, αλλά τον Ιούλιο του 2021 ήταν ακόμα εκεί.","[ 0.01493066 -0.01799631 -0.00370701 ...  0.00117608 -0.01469977
 -0.01541808]",0
662,662,"Τα εμβόλια Covid-19 σκοτώνουν ανθρώπους σε τεράστιους αριθμούς τώρα, και τα νέα δεδομένα ONS το αποδεικνύουν αυτό.","[ 0.00378521 -0.00729073  0.00966801 ...  0.00492299 -0.014912
 -0.00249328]",0
663,663,"Οι άνθρωποι που φτάνουν παράνομα στο Ηνωμένο Βασίλειο θα έχουν δουλειά, οφέλη, άδεια οδήγησης και αφορολόγητη επιχείρηση.","[ 0.01372689 -0.02855089  0.00512963 ...  0.00428394  0.00349703
  0.01325671]",0
664,664,Υπάρχουν σήμερα περίπου 25.000 περιπτώσεις μυοκαρδίτιδας ανά εκατομμύριο παιδιά.,"[ 0.00839429  0.02204391  0.00740406 ...  0.00919683 -0.0140703
 -0.02824416]",0
665,665,"Μια μητέρα μοιράζεται μια φωτογραφία της μερικώς οπλισμένης κόρης της που ""λείπει"".","[-0.00683303  0.00743882 -0.00696331 ...  0.02016689 -0.01178356
 -0.03311643]",0
666,666,Ο άνθρωπος στη φωτογραφία έχει άνοια και χάνεται με το σκυλί του.,"[ 0.00541994 -0.00646016  0.02482578 ...  0.00087689 -0.00976159
 -0.02828895]",0
667,667,Η βιταμίνη Β17 απαγορεύεται επειδή σκοτώνει καρκινικά κύτταρα.,"[ 0.00464857 -0.00993628  0.00294036 ...  0.00558751 -0.01937179
 -0.01796173]",0
668,668,"Η Ουκρανία έχει ""σιωπηρά"" ανακοίνωσε ότι είναι η πρώτη χώρα που εφαρμόζει την «μεγάλη επαναφορά του Παγκόσμιου Οικονομικού Φόρουμ», ξεκινώντας μια εφαρμογή κοινωνικής πίστης που θα περιλαμβάνει καθολικό βασικό εισόδημα, ψηφιακό αναγνωριστικό και μια κάρτα εμβολιασμού.","[ 0.00380925  0.00333644  0.00330637 ...  0.01255718  0.00251611
 -0.02675834]",0
669,669,Ένας άντρας σε μια φωτογραφία ονομάζεται Martin Jones και έχει εξαφανιστεί με το σκυλί του στην Αγγλία.,"[-0.0019286   0.00369765 -0.00545888 ... -0.00198803 -0.01193758
 -0.02075938]",0
670,670,Ένα τραυματισμένο σκυλί έχει βρεθεί σε έναν πλευρικό δρόμο μετά από ένα περιστατικό χτύπημα και έτρεξε στο Cookstown της Βόρειας Ιρλανδίας.,"[-0.00197105  0.00530385 -0.00586986 ...  0.00345599 -0.00894962
 -0.01856513]",0
671,671,"Οι Βρετανοί συνταξιούχοι δικαιούνται μόνο 6.000 λίρες ετησίως σε παροχές, ενώ οι παράνομοι μετανάστες και οι πρόσφυγες δικαιούνται £ 29.900 ετησίως.","[ 0.02039519  0.0101442   0.00828888 ... -0.00510881 -0.00308164
 -0.01635085]",0
672,672,Ένα τραυματισμένο σκυλί έχει βρεθεί μετά από ένα χτύπημα και τρέξιμο στο Bexleyheath στο νοτιοανατολικό Λονδίνο.,"[-0.00607065  0.01074268 -0.0051116  ... -0.00354315 -0.00852488
 -0.01195482]",0
673,673,Η ημερήσια διάταξη 2030 θα εισαγάγει αρκετές παγκόσμιες πολιτικές και θα δημιουργήσει δικτατορία των Ηνωμένων Εθνών.,"[-0.01344599 -0.00346074  0.00917529 ...  0.0053848   0.00198809
 -0.01996409]",0
674,674,"Οι δημόσιες συγκοινωνίες είναι δωρεάν στις Βρυξέλλες και υπάρχει ένα λεωφορείο που ονομάζεται ""Not the 48"" που σας μεταφέρει σε μια τοποθεσία μυστηρίου.","[-0.0110492  -0.00366993 -0.01756842 ...  0.00116204 -0.00611218
 -0.02909687]",5
675,675,Η Aldi δίνει ένα δωρεάν «κουτί τροφίμων» στους χρήστες του Facebook που ασχολούνται με τις θέσεις του.,"[-0.00412205  0.00541717 -0.01647504 ... -0.00513119 -0.01072916
 -0.01396368]",0
676,676,Ένας άνδρας που ονομάζεται Ronnie Williams είναι επιθυμητός από την αστυνομία Merseyside για απάτη μετά από να θέσει ως Ed Sheeran και να πάρει χρήματα από εκκλησίες σε αντάλλαγμα για παραστάσεις.,"[-0.0001574  -0.00936816  0.004572   ... -0.02075367 -0.0069948
  0.00395889]",5
677,677,"Ένα ζευγάρι βρήκε ένα Western Diamondback Rattlesnake που κρύβεται μέσα στο χείλος της τουαλέτας τους, σε διάφορες τοποθεσίες γύρω από το Ηνωμένο Βασίλειο.","[-0.01681155 -0.0003354   0.00736926 ...  0.00072556 -0.0058145
 -0.01338772]",0
678,678,Ένα tweet ισχυρίζεται ότι είναι από την αστυνομία του Essex που περιγράφει τη στρατηγική προσλήψεων της.,"[-0.00218811  0.00171626 -0.00947682 ...  0.00066665  0.0030803
 -0.03017165]",0
679,679,Οι πρεσβευτές από το Ηνωμένο Βασίλειο και άλλες χώρες απομακρύνθηκαν από την Τουρκία 24 ώρες πριν από τον πρόσφατο σεισμό.,"[ 0.00158542 -0.02654317  0.00116573 ...  0.01307992  0.00254625
  0.00275775]",0
680,680,Οι δορυφόροι είναι ψεύτικοι.,"[ 3.05536785e-03 -8.47650692e-03 -8.06039944e-03 ...  4.44630673e-03
  7.80201008e-05 -2.26509967e-03]",0
681,681,Ένα βίντεο δείχνει ότι τα ελικόπτερα του ΝΑΤΟ καταρρίπτονται από τις ρωσικές δυνάμεις.,"[-0.00537743 -0.02783919  0.00864066 ...  0.01529842  0.0075179
 -0.01334837]",0
682,682,Τα πολωνικά μέσα ενημέρωσης κατά λάθος δημοσίευσαν τα πλάνα του σώματος του Zelenskyy.,"[ 0.00068162  0.01779551  0.00496081 ...  0.02129648 -0.01035099
 -0.03059717]",0
683,683,"Οι χρήστες του Facebook που σχολιάζουν μια ανάρτηση από το ""Aldi Stores"" θα σταλούν ένα δωρεάν κουτί τροφίμων με είδη παντοπωλείου αξίας £ 35.","[-0.00468247  0.00935167 -0.00201293 ... -0.00225004 -0.00286519
 -0.01406067]",2
684,684,"Το 5G μπορεί να προκαλέσει προβλήματα υγείας όπως πονοκεφάλους, απώλεια μνήμης και ακανόνιστο καρδιακό παλμό.","[ 0.00153059  0.00059606  0.0206014  ...  0.00161737  0.00646318
 -0.00119449]",2
685,685,Ο ΠΟΥ εργάζεται σε ένα εμβόλιο για να προκαλέσει μόνιμη στειρότητα.,"[-0.01612316 -0.0210337  -0.00377657 ...  0.01577528  0.01116579
 -0.01701964]",0
686,686,Μια φωτογραφία δείχνει ένα σκυλί που βρέθηκε τραυματισμένο μετά από ένα χτύπημα και τρέχει στο Balham στο νότιο Λονδίνο.,"[-0.01037951  0.00782505 -0.0149258  ... -0.00039913 -0.00766984
 -0.02353982]",0
687,687,Οι κάτοικοι της Οξφόρδης θα απαιτήσουν άδεια να εγκαταλείψουν την περιοχή τους περισσότερο από 100 φορές το χρόνο από το 2024 και να αντιμετωπίσουν πρόστιμο εάν δεν έχουν ένα.,"[ 0.00419409 -0.00531757 -0.01322473 ...  0.00739978 -0.0052319
 -0.00338031]",2
688,688,Ένα νεογέννητο αγόρι βρέθηκε σε ένα κάτοικο Swansea τον Φεβρουάριο του 2023.,"[ 9.10864025e-03 -1.10717090e-02 -2.11095344e-02 ...  2.65014311e-03
  5.94809884e-03 -5.39332759e-05]",0
689,689,Τα παιδιά μπορούν τώρα να αναμένουν να λάβουν σχεδόν 100 εμβόλια στο συνιστώμενο χρονοδιάγραμμα.,"[ 0.00512174 -0.00936602 -0.00345901 ... -0.01238629 -0.00539198
 -0.00295192]",0
690,690,Ο Joe Biden έχει δει με ένα μεγάλο μώλωπες στο μέτωπό του κατά τη διάρκεια ενός ταξιδιού στην Πολωνία.,"[-0.01435715 -0.02118035  0.01926778 ... -0.00394789 -0.00763733
 -0.02905029]",0
691,691,£ 37 δισεκατομμύρια δαπανήθηκαν για την εφαρμογή Test and Trace.,"[ 2.16333568e-02  1.56851541e-02  1.54911913e-02 ... -4.34649228e-05
 -6.73698727e-03 -1.47282695e-02]",0
692,692,Το Argos και το Amazon πωλούν τα τελευταία τηλέφωνα για £ 3 το καθένα.,"[ 0.01803914  0.00538516 -0.01075086 ...  0.02993122 -0.01659964
  0.00341071]",0
693,693,Η Βρετανική Ιατρική Ένωση ζητά αύξηση μισθών κατά 26% για τους κατώτερους γιατρούς.,"[ 0.00452652  0.00783695  0.0201393  ... -0.00728361  0.00123619
 -0.01624013]",0
694,694,Η Adidas δίνει δωρεάν παπούτσια σε αντάλλαγμα για εγγραφή σε έναν ιστότοπο,"[ 0.01251853 -0.00723963 -0.01845319 ... -0.00820361 -0.00214927
 -0.00708225]",0
695,695,Η γυναίκα στη φωτογραφία έχει άνοια και χάνεται με το σκυλί της και πρέπει να ταυτιστεί.,"[-0.01069885  0.00603067  0.00022566 ...  0.00323593 -0.0193864
 -0.03373804]",0
696,696,Τα ποσοστά καρκίνου του στόματος καταγραφούν οφείλονται σε αιθυλενοξείδιο σε επιχρίσματα δοκιμών Covid-19.,"[ 0.02204562  0.00790178  0.00165888 ... -0.00786871 -0.01096991
 -0.0034748 ]",0
697,697,Ένα βίντεο δείχνει ότι ο Πρόεδρος των ΗΠΑ Joe Biden πέφτει κάτω από τα βήματα της Πολεμικής Αεροπορίας.,"[-0.01460092 -0.02940605  0.00175492 ... -0.00052847 -0.0069431
 -0.0084619 ]",0
698,698,Το Ulez πρέπει να αποκλειστεί επειδή δεν υπήρξε δημόσια διαβούλευση.,"[ 0.00673187 -0.00039332 -0.00598534 ...  0.00729504  0.01570333
 -0.03216629]",0
