,id,claim,text_embedding,label
1639,507,Ένα περικομμένο βίντεο δίνει την εντύπωση ότι το ναυτικό του Τιτανικού βρίσκεται περίπου 2.500 μέτρα κάτω από την επιφάνεια της θάλασσας.,"[ 0.00139035 -0.00128024  0.01960294 ...  0.00341507 -0.01782803
 -0.02976597]",2.0
1640,508,Ο Shahzada Dawood ήταν αντιπρόεδρος του Παγκόσμιου Οικονομικού Φόρουμ.,"[ 0.00220498 -0.01142127 -0.00740279 ...  0.00455233  0.00426761
 -0.00965469]",0.0
1641,509,"Μια εικόνα δείχνει μια αφίσα πινακίδων στο Λονδίνο ζητώντας από τους ανθρώπους να ""φανταστούν μια πόλη λιγότερο γεμάτη"" και να τους λένε να ""κάνουν το ρόλο σας"" και ""να αποστειρωθούν"".","[-0.00873565  0.00814138  0.00785086 ...  0.00668544 -0.01637521
 -0.03512747]",1.0
1642,510,"Ένα βίντεο κλιπ διαθέτει ήχο του ""Banging"" που προέρχεται από το The Lost Titan Submersible.","[-0.01311432 -0.02649237 -0.00026868 ... -0.00710771 -0.01116926
 -0.026466  ]",0.0
1643,511,Οι εικόνες δείχνουν τα συντρίμμια του Oceangate Submersible που εξαφανίστηκαν κατά τη διάρκεια μιας αποστολής στα τιτανικά συντρίμμια.,"[-0.00792804 -0.01749822  0.00503747 ... -0.00442166 -0.00162532
 -0.01954416]",0.0
1644,512,Ένα βίντεο μιας τεράστιας έκρηξης δείχνει ένα πρόσφατο περιστατικό στο Παρίσι της Γαλλίας.,"[-0.01020935 -0.00302237  0.00269696 ...  0.00757319 -0.0159747
 -0.01565915]",0.0
1645,513,Η Greta Thunberg δήλωσε το 2018 ότι ο κόσμος θα τελειώσει σε πέντε χρόνια.,"[ 0.00128311 -0.00811115  0.00674459 ...  0.00924469  0.00606132
 -0.03670168]",2.0
1646,514,Ένας χρήστης ψάχνει για την 80χρονη γιαγιά του που έχει άνοια και έχει λείψει.,"[ 0.00690657  0.00462184  0.00056464 ...  0.00474295 -0.00556781
 -0.0124842 ]",0.0
1647,515,Ο Μπόρις Τζόνσον θα λάβει σύνταξη £ 115.000 το χρόνο για τη ζωή.,"[-0.00704209 -0.00304193  0.00484306 ... -0.00471313 -0.01937224
 -0.00667179]",0.0
1648,516,"Το να κοιτάς τον ήλιο δεν θα προκαλέσει τύφλωση, αν γίνει στο ηλιοβασίλεμα ή στην ανατολή του ηλίου.","[ 2.26739962e-02 -4.82730521e-03 -4.88147326e-03 ...  1.15026878e-02
 -6.77097269e-05 -2.81417556e-02]",0.0
1649,517,Ένα προϊόν αντηλιακού Nivea για παιδιά δεν περιλαμβάνει αμυγδαλέλαιο ως συστατικό που επισημαίνεται στη συσκευασία του.,"[ 0.01452509  0.01655783 -0.01343153 ... -0.01658356 -0.00898651
 -0.02997649]",2.0
1650,518,Όποιος μοιράζεται ή σχόλια σε μια δημοσίευση στο Facebook σχετικά με το Wetherspoons δικαιούται να λάβει δωρεάν γεύμα για δύο.,"[ 0.01057345  0.00705332  0.00215681 ... -0.01302905 -0.0031593
 -0.0174635 ]",0.0
1651,519,Ένας χρήστης των κοινωνικών μέσων έχει βρει ένα σκυλί τραυματισμένο σε ένα περιστατικό hit-and-run και χρειάζεται βοήθεια για να βρει τον ιδιοκτήτη του.,"[-0.00939217  0.0188363  -0.00824251 ...  0.00407903 -0.01642006
 -0.02738409]",0.0
1652,520,Ένας χρήστης του Facebook ψάχνει για τη γιαγιά που λείπει από την άνοια σε διάφορες τοποθεσίες γύρω από το Ηνωμένο Βασίλειο.,"[ 0.00125148  0.01430261 -0.00701948 ...  0.0055299   0.00357895
 -0.02511195]",0.0
1653,521,"Εάν καλέσετε το 999 αλλά δεν μπορείτε να μιλήσετε, πατήστε 55. Αυτό σημαίνει ότι οι υπηρεσίες έκτακτης ανάγκης θα μπορούν να εντοπίσουν την τοποθεσία σας μέσω της νέας τεχνολογίας.","[ 0.00499781  0.00503369 -0.01734225 ...  0.01144406 -0.01041318
 -0.01678114]",0.0
1654,522,"Ο Alton Towers προσφέρει δωρεάν δωρεάν περάσματα σε χρήστες που ακολουθούν έναν σύνδεσμο για να διεκδικήσουν τα εισιτήρια ή να σχολιάσουν και να μοιράζονται
τις θέσεις.","[ 0.00090947 -0.00954534 -0.01289377 ...  0.00988084 -0.004276
 -0.01531465]",0.0
1655,523,Οι φωτογραφίες δείχνουν ότι ένας «αλλοδαπός» έχει βρεθεί στη Νότια Αφρική.,"[-0.00655184 -0.02260223 -0.00550993 ...  0.00314808 -0.00588706
 -0.00852058]",0.0
1656,524,Η Amazon πωλεί iPhone 14s για £ 3.,"[ 0.01217588  0.00153242 -0.0160547  ...  0.02548202 -0.00553887
 -0.01415382]",0.0
1657,525,"Η αστυνομία είπε ότι αν δείτε ένα σκυλί κλειδωμένο σε ένα αυτοκίνητο σε καυτές θερμοκρασίες, θα πρέπει να τραβήξετε φωτογραφίες, να καλέσετε την αστυνομία, να περιμένετε πέντε λεπτά και να σπάσετε το παράθυρο του αυτοκινήτου. Με αυτόν τον τρόπο, δεν θα κατηγορηθεί για εγκληματικές ζημιές και θα παράσχει στην αστυνομία αποδεικτικά στοιχεία για να πάρει τους ιδιοκτήτες σκύλων στο δικαστήριο.","[ 0.01154598  0.01393746 -0.01273529 ...  0.00414331 -0.01571179
 -0.02365769]",0.0
1658,526,"Οι άνθρωποι πρέπει να προσέχουν για πάγο να βυθίζονται στο ποτό τους, γιατί αυτό σημαίνει ότι έχει αυξηθεί με ναρκωτικά.","[ 0.00141445 -0.01700201  0.02934279 ...  0.01784255 -0.02766169
 -0.01398367]",2.0
1659,527,Η κοπή της εκλεπτυσμένης ζάχαρης και η κατανάλωση αλκαλικής διατροφής θα λιμοκτονούν καρκινικά κύτταρα.,"[ 0.01160685 -0.00330037  0.0163254  ...  0.01139771 -0.02188048
 -0.00482312]",0.0
1660,528,Το ακατέργαστο γάλα θεραπεύει τη δυσανεξία στη λακτόζη.,"[ 0.0040431   0.01750926 -0.00015646 ...  0.00815758 -0.00299825
 -0.00891038]",0.0
1661,529,Η φωτογραφία δείχνει έναν άνδρα με άνοια που έχει λείψει στο Scunthorpe.,"[ 0.00171022 -0.00473059  0.01760902 ...  0.00506849  0.00010599
 -0.0201337 ]",0.0
1662,530,Κάθε χρήστης του Facebook που μοιράζεται και σχολιάζει μια ανάρτηση σε 48 ώρες θα πάρει οκτώ δωρεάν περάσματα για το θεματικό πάρκο Alton Towers.,"[-0.01020826  0.00830691  0.00667766 ...  0.01169655  0.00694319
 -0.02685487]",0.0
1663,531,"Ένα διαμάντι κροταλίας έχει δαγκώσει ένα σκυλί, το οποίο τώρα αγωνίζεται για τη ζωή του.","[-0.00508384 -0.00576451 -0.00936651 ...  0.00253378 -0.01808167
 -0.01928017]",0.0
1664,532,Ένα Cocker Spaniel βρέθηκε από την πλευρά του δρόμου πριν από δύο εβδομάδες και ο ιδιοκτήτης του δεν μπορεί ακόμα να ανιχνευθεί.,"[-0.01190601  0.0110142   0.00066886 ... -0.01178233 -0.00681552
 -0.02235387]",0.0
1665,533,"Το Chester Zoo προσφέρει ένα βραβείο στο Facebook, που μοιράζεται μια σελίδα που ονομάζεται «The Chester Wildlife Park».","[ 0.00588475  0.01274388  0.00726298 ...  0.0082566  -0.0152824
 -0.05353967]",0.0
1666,534,"Η εργασία χρειάστηκε £ 1,5 εκατομμύρια από το Just Stop Oil.","[ 0.00629623 -0.01057583 -0.00742936 ...  0.00629952 -0.02433098
 -0.03413169]",0.0
1667,535,"Ένας τετράχρονος που ονομάζεται Jack Graham, που απεικονίζεται σε μια φωτογραφία με ένα fawn, έχει εξαφανιστεί και πιστεύεται ότι έχει ανάγκη από ιατρική φροντίδα.","[ 0.00805696  0.00487984  0.02276825 ...  0.0048407  -0.00425682
 -0.0142481 ]",0.0
1668,536,Η Ιαπωνία δεν δέχεται πρόσφυγες.,"[ 0.00284288 -0.02279517 -0.00921979 ...  0.01893512 -0.01477513
 -0.02150414]",0.0
1669,537,Το Argos πωλεί κονσόλες PlayStation 5 για κάτω από £ 2.,"[ 0.01676392  0.00823536 -0.00852219 ...  0.01106546 -0.01195784
 -0.01601178]",0.0
1670,538,Έχει βρεθεί ένας καταθλιπτικός σκύλος και πρέπει να επανενωθεί με τον ιδιοκτήτη του.,"[ 0.00268745 -0.00026341 -0.00703941 ...  0.00354233 -0.00575629
 -0.01457009]",0.0
1671,539,Οι φωτογραφίες δείχνουν ένα σκυλί που κλαπεί από μέρη στο Ηνωμένο Βασίλειο από έναν άνδρα με όπλο.,"[-0.00192559 -0.00190172 -0.0063274  ... -0.00693213 -0.00413764
 -0.01429713]",0.0
1672,540,Οι χρήστες των κοινωνικών μέσων μπορούν να πάρουν οκτώ κουπόνια για ένα δωρεάν ρολό λουκάνικου και ένα ποτό στο Greggs εάν μοιράζονται και σχολιάζουν μια ανάρτηση στο Facebook.,"[ 0.00225717  0.00871869  0.00430122 ...  0.00650673  0.00663912
 -0.02370192]",0.0
1673,541,Το CCTV Footage που δημοσιεύτηκε στα κοινωνικά μέσα ενημέρωσης δείχνει την πρόσφατη παραβίαση του φράγματος Nova Kakhovka στην Ουκρανία.,"[-0.00097329 -0.00446216  0.00269693 ...  0.01434812  0.00164711
 -0.00299141]",2.0
1674,542,Το άρθρο 61 της Magna Carta δίνει στους ανθρώπους τη δύναμη να ανατρέψουν νόμιμα μια τυραννική κυβέρνηση.,"[ 0.00077163 -0.00547065 -0.00584717 ...  0.02247744  0.00412593
 -0.0069103 ]",0.0
1675,543,Ο βασιλιάς Charles κληρονόμησε δωρεάν φόρους ύψους 650 εκατομμυρίων λιρών.,"[ 0.02361885 -0.01011477 -0.00911127 ... -0.00200036  0.00924418
 -0.00116383]",2.0
1676,544,Το Arc de Triomphe έχει διακοσμηθεί με μεγάλη εγκατάσταση ουράνιου τόξου για να γιορτάσει την υπερηφάνεια.,"[-0.00632269  0.00756666 -0.00072725 ...  0.00035599 -0.00280294
 -0.0254322 ]",2.0
1677,545,"Ένας αμερικανικός εκπαιδευμένος τεχνητής νοημοσύνης (AI) που έχει εκπαιδευτεί ""επιτέθηκε"" τους ανθρώπινους χειριστές και τους πύργους επικοινωνίας κατά τη διάρκεια μιας προσομοίωσης.","[-0.01986398 -0.02452064  0.00726439 ... -0.01596569 -0.01447556
 -0.01726956]",2.0
1678,546,"Ένα αυτιστικό αγόρι που ονομάζεται Brandon Smith λείπει με το σκυλί του Χανκ στο Ντόνκαστερ, τη Γέφυρα Whaley και τον Gateshead.","[-1.79713704e-02 -6.25883462e-03 -7.73325562e-03 ...  3.12071992e-04
  9.22548570e-05  5.80491172e-03]",0.0
1679,547,Μπορείτε να φυλακιστείτε επειδή δεν πληρώνετε για την άδεια τηλεόρασής σας.,"[ 0.00958095 -0.00053652 -0.00691923 ...  0.01028107 -0.01583159
 -0.010218  ]",0.0
1680,548,Μια εικόνα δείχνει ένα αυτιστικό αγόρι που ονομάζεται Brandon Smith ο οποίος έχει χάσει για οκτώ ώρες με τον οικογενειακό σκυλί Χανκ.,"[-0.01768341 -0.01244907 -0.00852165 ...  0.01390935 -0.00022588
 -0.00736142]",0.0
1681,549,"Η νανοτεχνολογία σε εμβόλια, όταν χτυπήθηκε με σήμα 5G, θα προκαλέσει μυϊκούς σπασμούς και θάνατο.","[-0.01487762 -0.00303425  0.00396493 ...  0.00356678  0.01005334
 -0.00350042]",0.0
1682,550,Δεν υπάρχουν ενδείξεις ότι τα εμβόλια Covid-19 έσωσαν μία μόνο ζωή.,"[-0.00500228 -0.00196357  0.01744683 ... -0.00131736  0.00694654
 -0.01632663]",2.0
1683,551,Όλα τα ψάρια στη Μάγχη ανήκουν στην ΕΕ.,"[ 0.03605623 -0.02453756  0.00372195 ...  0.00652852 -0.0002805
 -0.01276462]",0.0
1684,552,"Μια γυναίκα, που απεικονίζεται ως παιδί, ψάχνει για τους γονείς της γέννησης στο Facebook.","[-0.00673164  0.00773848 -0.01153349 ...  0.00953917 -0.02225377
 -0.02477087]",0.0
1685,553,Ένα τραυματισμένο σκυλί έχει βρεθεί από κάποιον που δημοσιεύει σε μια κομητεία Durham Facebook Group.,"[-0.01134556  0.00294945 -0.02067238 ... -0.01336429 -0.01739521
 -0.02337277]",0.0
1686,554,Η δοκιμή NHS και η εφαρμογή Trace κοστίζουν £ 37 δισεκατομμύρια.,"[ 0.01878379  0.01089088  0.0180144  ...  0.00632427  0.00184555
 -0.01500315]",0.0
1687,555,Μια φωτογραφία που μοιράζεται σε θέσεις κοινωνικών μέσων δείχνει ένα σκυλί που έχει βρεθεί από ένα μέλος του κοινού.,"[-0.0124192   0.00306591 -0.00733744 ...  0.00335435 -0.01035798
 -0.03220176]",0.0
1688,556,Οι χρήστες των κοινωνικών μέσων μπορούν να πάρουν οκτώ κουπόνια για ένα δωρεάν γεύμα στο Toby Carvery εάν ​​μοιράζονται και σχολιάζουν μια ανάρτηση.,"[ 0.00281733 -0.0119284   0.00945528 ...  0.01340314 -0.00130181
 -0.01448635]",0.0
1689,557,"Το Lancet λέει ότι 6,5 εκατομμύρια μετανάστες έχουν εγγραφεί με GPS τα τελευταία 10 χρόνια.","[ 0.00775379  0.00619111  0.0198513  ... -0.00516478  0.00487674
 -0.02067236]",2.0
1690,558,Ένας άντρας που ονομάζεται John Ederson ψάχνει για τους γονείς του στο Warrington.,"[ 0.0159358   0.01354284 -0.00201623 ...  0.00143497  0.00084885
 -0.00792909]",0.0
1691,559,Ένας άνδρας που ονομάζεται Todd ψάχνει για τη μητέρα του γέννησης που απεικονίζεται σε μια παλιά φωτογραφία.,"[ 0.00495305 -0.02092439 -0.01414789 ...  0.02437731 -0.02370483
 -0.02534723]",0.0
1692,560,Ένα ανατολικό Diamondback Rattlesnake έχει βρεθεί σε διάφορες τοποθεσίες στο Ηνωμένο Βασίλειο και την Ιρλανδία.,"[-0.01531517 -0.00846535  0.00444592 ...  0.00014893 -0.0100938
 -0.00770282]",0.0
1693,561,Το Ανώτατο Δικαστήριο της Ισπανίας δήλωσε ότι ο ιός που προκαλεί το Covid-19 είναι ένα κατοχυρωμένο με δίπλωμα ευρεσιτεχνίας Bioweapon.,"[-0.00515327  0.01547939 -0.00054292 ... -0.01732124 -0.00305016
 -0.01304972]",0.0
1694,562,"Τα γυαλιά ηλίου εμποδίζουν την παραγωγή μελανίνης, η οποία μειώνει την παραγωγή βιταμίνης D, αυξάνοντας τον κίνδυνο ηλιακού εγκαύματος.","[-0.0091427  -0.0225051   0.0033648  ...  0.00055529 -0.01945968
 -0.01720143]",0.0
1695,563,Μια φωτογραφία δείχνει ένα unchipped σκύλο που έχει βρεθεί στο δρόμο σε διάφορες τοποθεσίες σε ολόκληρο το Ηνωμένο Βασίλειο.,"[-0.00041247  0.01218872 -0.01575078 ...  0.00109776  0.00443638
 -0.01963666]",0.0
1696,564,"Μετά την πληρωμή της εθνικής ασφάλισης για 35 χρόνια, οι συνταξιούχοι του Ηνωμένου Βασιλείου λαμβάνουν £ 6.800 το χρόνο.","[ 1.22495135e-02 -4.39792452e-03  8.64527683e-05 ...  1.32843191e-02
  6.90732850e-03  3.49570322e-03]",0.0
1697,565,Ένας άνδρας με άνοια που ονομάζεται William Daniels έχει χάσει με το σκυλί του.,"[ 0.00136932 -0.00173826  0.00660731 ... -0.01004541 -0.02061582
 -0.00774054]",0.0
1698,566,Τα περισσότερα γενικά αντηλιακά στην αγορά περιέχουν βενζένια τα οποία αποτελούν παράγοντα που προκαλεί καρκίνο.,"[ 0.01149916  0.00331832 -0.00182467 ... -0.00073215 -0.02414627
 -0.01219054]",0.0
1699,567,"Η Pfizer έχει επιβληθεί πρόστιμο ύψους 2,3 δισεκατομμυρίων δολαρίων για απάτη υγειονομικής περίθαλψης που σχετίζεται με εμβόλια.","[ 0.00622548  0.0080295  -0.00644196 ... -0.02092654 -0.01569163
 -0.01382858]",2.0
1700,568,"Λόγω άλλου νικητή του διαγωνισμού που δεν καταγράφεται σωστά, ένα δωρεάν τροχόσπιτο είναι ακόμα διαθέσιμο για να κερδίσει από κάποιον που σχολιάζει και μοιράζεται μια θέση κοινωνικών μέσων ενημέρωσης.","[-0.00404088 -0.00641807  0.00910866 ... -0.00159118 -0.00566124
 -0.02413861]",0.0
1701,569,"Η Τσέλσι Κλίντον δήλωσε ότι ""ήρθε η ώρα να αναγκάσουμε το Jab κάθε μη εμβολιασμένο παιδί στην Αμερική"".","[-0.00343837 -0.01442566 -0.01801914 ... -0.0063597  -0.00206012
 -0.00631769]",0.0
1702,570,"Τα σχέδια της Ατζέντας 21 και της Ατζέντας 2030 του ΟΗΕ περιλαμβάνουν μια σειρά από παγκόσμιες πρωτοβουλίες, όπως ένα παγκόσμιο πιστωτικό σύστημα, παγκόσμια στρατιωτικά, υποχρεωτικά εμβόλια και τερματισμό ιδιωτικής ιδιοκτησίας.","[-0.01159475 -0.01279328  0.0016101  ...  0.00381442  0.00409385
 -0.02410524]",0.0
1703,571,"Ένα απόσπασμα ""Make England Great Again"", το οποίο υποδηλώνει τη Σκωτία, την Ουαλία και τη Βόρεια Ιρλανδία, δεν έχει κάνει τίποτα ""για να κάνει έναν Άγγλο περήφανο"" και αντ 'αυτού είχε ""ένα μακρύ γκρίνια"", προέρχεται από τον αναπληρωτή καρέκλα του Συντηρητικού Κόμματος Lee Anderson.","[ 0.00134821  0.0008071   0.00756061 ...  0.00502711 -0.00909002
 -0.02287467]",0.0
1704,572,Ένα βίντεο δείχνει στρατιώτες του ΝΑΤΟ στην Ουκρανία.,"[-0.00394686 -0.03007624 -0.00456699 ...  0.01257053  0.01833256
 -0.00569743]",0.0
1705,573,"Ο Elon Musk σχεδιάζει να απελευθερώσει τις ""συζύγους ρομπότ"" αργότερα φέτος.","[-0.01552332 -0.02866838  0.00570007 ...  0.01035965  0.01403691
 -0.00776166]",0.0
1706,574,Η ερευνητική εγκατάσταση HAARP χρησιμοποιείται για τη δημιουργία ενός συγκεκριμένου τύπου σύννεφο.,"[-0.01371832  0.02416279  0.01036495 ...  0.01566671  0.01579926
  0.00229301]",2.0
1707,575,Ο Tim Schofield έχει μαχαιρώσει στη φυλακή και μεταφέρεται σε μια μονάδα εντατικής θεραπείας από ένα ασθενοφόρο αέρα όπου «αγωνίζεται για τη ζωή του».,"[ 0.0030833   0.00108244  0.01109332 ...  0.01268089 -0.01578387
 -0.00628796]",0.0
1708,576,Οι χρήστες των κοινωνικών μέσων θα μπορούσαν να κερδίσουν ένα τροχόσπιτο σε αντάλλαγμα για σχόλια και μετοχές σε μια δημοσίευση στο Facebook.,"[-0.01274978  0.01031377  0.01858443 ...  0.00529768 -0.01562454
 -0.01908211]",0.0
1709,577,Μια φωτογραφία δείχνει τόσο τον Πρόεδρο Zelenskyy της Ουκρανίας όσο και τον Αδόλφο Χίτλερ φορώντας το ίδιο σύμβολο.,"[-0.00125317 -0.01188664 -0.01328582 ...  0.02550621  0.00494849
 -0.01955005]",2.0
1710,578,"Ένα βίντεο δείχνει στους ανθρώπους που διαμαρτύρονται για τη σύλληψη του Imran Khan στις 9 Μαΐου, μπροστά από το σπίτι του Nawaz Sharif στο Λονδίνο.","[-0.00604845 -0.00138112 -0.00576355 ...  0.00738127 -0.01040058
 -0.0164785 ]",0.0
1711,579,"Μια φωτογραφία δείχνει μια σαφέστερη εικόνα ενός αστυνομικού που παρακολούθησε ένα περιστατικό στο Tower Hamlets στο Ανατολικό Λονδίνο νωρίτερα στις 7 Μαΐου, όπου δύο σκυλιά πυροβολήθηκαν.","[-0.00799     0.00295746 -0.01676865 ...  0.00913419 -0.00403378
 -0.00762152]",0.0
1712,580,"Μια επιλογή βίντεο δείχνουν τη διαφορά μεταξύ των φυσικών ουρανών και του ""Geoengineered"" Skies.","[ 0.00950188 -0.0107806   0.00350501 ... -0.00617393 -0.01090519
 -0.02769906]",0.0
1713,581,Μια φωτογραφία δείχνει μια σειρά από νύφες παιδιών να παντρευτούν.,"[-0.00432895 -0.00950747 -0.01573337 ...  0.00258764 -0.00068339
 -0.02088271]",2.0
1714,582,Οι φωτογραφίες δείχνουν ότι ο Πρίγκιπας Χάρι και ο Πρίγκιπας Γουίλιαμ αγκαλιάζουν και μιλούν στη στέψη του βασιλιά Κάρολου ΙΙΙ.,"[-0.00287846 -0.01978215 -0.00034411 ...  0.01421842 -0.0144116
 -0.00449799]",3.0
1715,583,Ένα φυτοφάρμακο που ονομάζεται Monitor χρησιμοποιείται για την καλλιέργεια πατάτας για τηγανητές πατάτες McDonald's.,"[ 0.00281487  0.0102801  -0.0012809  ...  0.00348038  0.01465769
 -0.01810192]",0.0
1716,584,Ο υψηλότερος εβδομαδιαίος θάνατος του Covid στο Ηνωμένο Βασίλειο ήταν 652.,"[ 0.01721952  0.00059141 -0.00363846 ... -0.00511658 -0.01200187
 -0.01350526]",0.0
1717,585,Η Amazon προσφέρει σετ μαγειρικής tefal για £ 3 καθώς κλείνει τρεις αποθήκες στο Ηνωμένο Βασίλειο.,"[ 0.01063029 -0.00664557 -0.01309453 ...  0.0114233  -0.01055165
 -0.01060408]",0.0
1718,586,"Ο Paul Ansell, ο σύζυγος της Nicola Bulley, ο οποίος βρέθηκε νεκρός στο Lancashire τον Φεβρουάριο, συνελήφθη και κατηγορήθηκε για δολοφονία.","[ 0.00285499  0.01882495  0.01540338 ...  0.00146774 -0.0165397
 -0.01571902]",0.0
1719,587,"Το Argos προσφέρει κονσόλες PlayStation 5 για £ 1,78.","[ 0.02373112 -0.00139094 -0.01262254 ...  0.00858534 -0.00624819
 -0.02128357]",0.0
1720,588,Μια φωτογραφία δείχνει ένα κοριτσάκι που βρέθηκε στο South Lanarkshire.,"[-0.00574494  0.01325174 -0.008501   ...  0.0243389  -0.02247636
 -0.02360898]",0.0
1721,589,"Ένας άνδρας που ονομάζεται Martin Jones, ο οποίος έχει άνοια και είναι 79 ετών, έχει αναφερθεί ότι λείπει στο Grimsby.","[ 0.00185933 -0.01068876  0.01092235 ... -0.02583484 -0.01736213
 -0.00089494]",0.0
1722,590,Η υγρή άμμος χρησιμοποιήθηκε για να γεμίσει πολλαπλές λακκούβες κατά μήκος της διαδρομής πομπής του βασιλιά Charles.,"[ 0.00158798  0.01555218 -0.005807   ... -0.01001598 -0.01528473
 -0.01442889]",0.0
1723,591,Μια εικόνα δείχνει μια εικόνα των σύννεφων και ένα άλλο δείχνει μια εικόνα των chemtrails.,"[ 0.00782314  0.0004481   0.00374819 ...  0.0205926  -0.01066151
 -0.02906285]",0.0
1724,592,"Μια φωτογραφία δείχνει τον βασιλιά Charles, τον Jimmy Savile και τον σκοπευτή σφαγής Dunblane.","[-0.00706247  0.00606681 -0.01545677 ...  0.00372653 -0.00807414
 -0.00145988]",0.0
1725,593,Κάποιος που βρήκε ένα σκυλί τραυματισμένο σε ένα χτύπημα και τρέχει στο Bexleyheath ψάχνει για τον ιδιοκτήτη του.,"[-0.00605019  0.00808439 -0.00758648 ... -0.00108998 -0.01709907
 -0.01421647]",0.0
1726,594,Ένα τραυματισμένο κουτάβι έχει βρεθεί στο πλάι του δρόμου.,"[-0.00368246 -0.0074241   0.00739123 ...  0.01206006 -0.01328316
 -0.0219501 ]",0.0
1727,595,"Μια εικόνα δείχνει εκατομμύρια ανθρώπους που διαμαρτύρονται στη Γαλλία ενάντια στο ""WEF Globalist Puppet"" Emmanuel Macron.","[-0.01674553 -0.01284923  0.00298156 ...  0.00082945 -0.0099748
 -0.02155822]",0.0
1728,596,Μια φωτογραφία δείχνει ότι η πτήση MH370 της Malaysian Airlines έχει βρεθεί στον ωκεανό χωρίς ανθρώπινα υπολείμματα.,"[-0.00519001 -0.01340512 -0.01692268 ...  0.01344349 -0.00293557
 -0.02141238]",0.0
1729,597,"Ένας κασσίτερος του Heinz Beanz κοστίζει £ 1,40 το 2023.","[ 0.0118287  -0.01142794  0.00276649 ...  0.02476916 -0.00564933
 -0.00538109]",2.0
1730,598,"Η κάρτα των 60+ Oyster μετράει ως αναγνωριστικό ψηφοφόρου, αλλά η κάρτα Oyster 18+ δεν είναι, και αυτό ισοδυναμεί με την ""καταστολή των ψηφοφόρων"" ή ""εκλογική εξάρτηση"".","[-0.00145878 -0.0091917   0.01079544 ...  0.00641497  0.00695176
 -0.0248779 ]",2.0
1731,599,Ένας άνδρας κέρδισε μια γυναικεία κατηγορία του μαραθωνίου του Λονδίνου.,"[ 0.0078555   0.00194756  0.01740738 ... -0.00636792 -0.01267711
 -0.01591979]",0.0
1732,600,Ένα κορίτσι σε μια φωτογραφία έχει χάσει και πρέπει να επανενωθεί με τους γονείς της.,"[-0.00230679 -0.00024853 -0.00970974 ...  0.02279119 -0.01747625
 -0.0252878 ]",0.0
1733,601,"Ένα αυτιστικό αγόρι που ονομάζεται Brandon Smith έχει χάσει με το σκυλί του, Hank.","[-0.01601111 -0.0163384  -0.00288999 ...  0.01504233 -0.00773718
  0.00439553]",0.0
1734,602,Οι φωτογραφίες δείχνουν ένα παιδί που έχει χάσει και η αφίσα χρειάζεται βοήθεια για να βρει τους γονείς της.,"[-0.00268602  0.00372675 -0.01076332 ...  0.01251445 -0.01703658
 -0.01462478]",0.0
1735,603,Ο αριθμός των αποβολών στο Lanarkshire διπλασιάστηκε το 2022 λόγω των εμβολίων Covid-19.,"[-0.00460482 -0.00750701 -0.00577859 ... -0.00203315 -0.00022028
 -0.00686853]",2.0
1736,604,Η Suella Braverman έχει διεκδικήσει δαπάνες £ 25.000 για να πληρώσει τους λογαριασμούς ενέργειας των γονιών της.,"[ 0.02072833  0.0079653  -0.00371427 ... -0.00338459 -0.00087887
 -0.02481038]",0.0
1737,605,Ένα αυτιστικό αγόρι που ονομάζεται Brandon Smith λείπει με το σκυλί του Χανκ.,"[-0.01019226 -0.00685376 -0.00372473 ...  0.00975368  0.0060224
  0.00212421]",0.0
1738,606,Μπορείτε να πάρετε ένα δωρεάν iPhone 13 Pro Max από την κυβέρνηση εάν είστε σε ορισμένα οφέλη.,"[ 0.00904319 -0.01032959 -0.01900798 ... -0.00702719  0.0037216
 -0.00796159]",0.0
1739,607,Μια φωτογραφία δείχνει ένα παιδί που έχει βρεθεί στο Ηνωμένο Βασίλειο και ο χρήστης χρειάζεται βοήθεια για να εντοπίσει τους γονείς του.,"[ 0.00337827  0.00795984 -0.01424663 ...  0.01362889 -0.00826871
 -0.01067532]",0.0
1740,608,"Το Edipeel, που παράγεται από την Apeel Sciences, περιέχει συστατικά που προκαλούν έναν αριθμό κινδύνων για την ανθρώπινη υγεία.","[ 0.02142543  0.00980197  0.00765943 ... -0.02108472 -0.01183968
 -0.0272044 ]",0.0
1741,609,Κανένας αγγλικός καλλιτέχνες δεν συμφώνησε να εκτελέσει στη συναυλία Coronation του King Charles III.,"[ 0.00106064 -0.01855963 -0.00039394 ... -0.00283265  0.01538091
 -0.02430184]",0.0
1742,610,Η Infosys ήταν υπεργολαβία για να εργαστεί στο σύστημα έκτακτης ανάγκης του Ηνωμένου Βασιλείου.,"[-0.00844232 -0.01359671 -0.01618055 ... -0.00915968  0.00496509
  0.0035835 ]",0.0
1743,611,Η ειδοποίηση έκτακτης ανάγκης επιτρέπει στην κυβέρνηση να αναλάβει τον έλεγχο της ακριβούς τοποθεσίας σας.,"[-0.0117577  -0.00587216 -0.01363037 ...  0.02100066  0.00881493
 -0.00764451]",2.0
1744,612,Το Comfrey διεγείρει την αναγέννηση του ιστού στα δόντια και τα ούλα και πρέπει να χρησιμοποιείται ως στοματικό διάλυμα κάθε μέρα.,"[ 0.00428127  0.0121654   0.00041516 ...  0.01003793 -0.0066195
 -0.01746759]",0.0
